name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2025-10-22T12:00:00,26,26,15,50.71,0,0,,0,0,38.5,24.1,10,1018,25,10,696,2.5,7,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-22T13:00:00,26,26,16,54.07,0,0,,0,0,39.6,20.5,10,1017,50,10,831.3,3,8,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-22T14:00:00,26,26,16,54.07,0,0,,0,0,40.7,20.5,10,1016,88,10,620.7,2.2,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-22T15:00:00,26,26,17,57.62,0,0,,0,0,38.2,18.4,340,1016,50,10,482.3,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-22T16:00:00,25,25,16,57.38,0,0,,0,0,36.4,16.6,30,1016,50,10,257.1,0.9,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-22T17:00:00,24,24,17,64.92,0,0,,0,0,29.5,11.2,60,1016,98.6,10,98.4,0.4,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T18:00:00,24,24,17,64.92,0,0,,0,0,29.9,7.6,50,1016,100,10,6.1,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T19:00:00,23,23,16,64.71,0,0,,0,0,29.5,9.4,70,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T20:00:00,23,23,16,64.71,0,0,,0,0,28.8,9.4,30,1018,99.3,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T21:00:00,23,23,16,64.71,0,0,,0,0,28.4,13,40,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T22:00:00,23,23,16,64.71,0,0,,0,0,28.1,11.2,40,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-22T23:00:00,22,22,16,68.76,0,0,,0,0,27.7,9.4,60,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T00:00:00,22,22,16,68.76,0,0,,0,0,27.7,5.4,60,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T01:00:00,22,22,16,68.76,0,0,,0,0,27.4,7.6,40,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T02:00:00,22,22,16,68.76,0,0,,0,0,29.2,7.6,50,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T03:00:00,20,20,15,72.93,0,0,,0,0,29.2,22.3,80,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T04:00:00,19,19,16,82.75,0,0,,0,0,28.8,13,70,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T05:00:00,19,19,16,82.75,0,0,,0,0,28.8,11.2,50,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T06:00:00,19,19,16,82.75,0,0,,0,0,28.1,11.2,20,1020,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T07:00:00,18,18,16,88.1,0,0,,0,0,27.4,14.8,360,1021,100,10,14.5,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T08:00:00,19,19,16,82.75,0,0,,0,0,26.3,13,10,1021,100,10,61.7,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T09:00:00,19,19,16,82.75,0,0,,0,0,25.9,13,360,1022,88,10,53.9,0.2,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-23T10:00:00,19,19,16,82.75,0,0,,0,0,24.5,16.6,360,1022,100,10,130.4,0.5,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T11:00:00,20,20,16,77.76,0,0,,0,0,24.1,16.6,360,1021,100,10,96.5,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T12:00:00,21,21,16,73.11,0.6,100,rain,0,0,18.7,14.8,20,1020,88,10,70.7,0.3,1,10,"Rain, Partially cloudy",rain,VVNB
Hanoi,2025-10-23T13:00:00,21,21,16,73.11,0.6,100,rain,0,0,18.7,16.6,10,1019,100,10,138.1,0.5,1,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-23T14:00:00,21,21,16,73.11,0,0,rain,0,0,22,13,360,1019,100,10,78.5,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T15:00:00,21,21,16,73.11,0,0,rain,0,0,21.6,7.6,10,1018,100,10,92.3,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T16:00:00,21,21,17,77.91,0,0,rain,0,0,19.8,9.4,360,1018,99.3,10,55.9,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T17:00:00,20,20,16,77.76,0,0,rain,0,0,15.8,9.4,40,1018,100,10,54.4,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T18:00:00,20,20,17,82.87,0,0,rain,0,0,16.6,5.4,40,1019,100,10,2.2,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T19:00:00,20,20,16,77.76,0.2,100,rain,0,0,16.9,7.6,60,1019,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-23T20:00:00,20,20,16,77.76,0,0,,0,0,15.5,7.6,50,1020,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T21:00:00,20,20,16,77.76,0.1,100,rain,0,0,14.4,9.4,50,1021,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-23T22:00:00,20,20,16,77.76,0,0,,0,0,12.2,5.4,350,1021,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-23T23:00:00,20,20,16,77.76,0,0,,0,0,12.6,7.6,10,1021,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T00:00:00,20,20,17,82.87,0.1,100,rain,0,0,14,7.6,40,1020,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-24T01:00:00,20,20,18,88.27,0.4,100,rain,0,0,14.4,5.4,340,1020,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-24T02:00:00,20,20,17,82.87,0.2,100,rain,0,0,18,5.4,360,1019,100,10,0,0,0,10,"Rain, Overcast",rain,VVNB
Hanoi,2025-10-24T03:00:00,20,20,17,82.87,0,0,,0,0,18,7.6,360,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T04:00:00,20,20,17,82.87,0,0,,0,0,18,11.2,360,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T05:00:00,20,20,17,82.87,0,0,,0,0,18.4,5.4,10,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T06:00:00,20,20,16,77.76,0,0,,0,0,18.7,13,360,1020,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T07:00:00,20,20,17,82.87,0,0,,0,0,19.1,9.4,10,1020,100,10,10.5,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T08:00:00,21,21,17,77.91,0,0,,0,0,19.8,13,20,1021,100,10,47.3,0.2,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T09:00:00,21,21,16,73.11,0,0,,0,0,19.8,13,360,1021,100,10,66,0.2,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T10:00:00,21,21,16,73.11,0,0,,0,0,19.4,14.8,10,1021,100,10,111.2,0.4,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T11:00:00,21,21,15,68.57,0,0,,0,0,19.8,18.4,10,1021,100,10,157.6,0.6,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T12:00:00,22,22,15,64.49,0,0,,0,0,19.4,16.6,30,1020,100,10,132.6,0.5,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T13:00:00,22,22,15,64.49,0,0,,0,0,18,16.6,20,1019,100,10,165.2,0.6,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T14:00:00,22,22,16,68.76,0,0,,0,0,18.4,11.2,20,1018,100,10,95.8,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T15:00:00,22,22,16,68.76,0,0,,0,0,16.9,9.4,10,1017,100,10,82.6,0.3,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T16:00:00,22,22,17,73.28,0,0,,0,0,15.5,7.6,360,1017,100,10,40.2,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T17:00:00,21,21,17,77.91,0,0,,0,0,13.7,7.6,350,1017,50,10,21.5,0.1,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-24T18:00:00,21,21,17,77.91,0,0,,0,0,12.2,7.6,350,1018,80,10,1.3,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-24T19:00:00,21,21,17,77.91,0,0,,0,0,9,3.6,330,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T20:00:00,21,21,17,77.91,0,0,,0,0,8.6,5.4,320,1018,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-24T21:00:00,21,21,17,77.91,0,0,,0,0,7.9,7.6,320,1018,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-24T22:00:00,21,21,18,82.98,0,0,,0,0,7.6,3.6,322.6,1019,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-24T23:00:00,21,21,18,82.98,0,0,,0,0,7.6,3.6,328.7,1018,42.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-25T00:00:00,21,21,18,82.98,0,0,,0,0,8.3,3.6,335.8,1018,56.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-25T01:00:00,21,21,19,88.35,0,0,,0,0,9.4,1.8,337.1,1018,83.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-25T02:00:00,21,21,18,82.98,0,0,,0,0,9.7,9.4,10,1018,90.8,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T03:00:00,21,21,18,82.98,0,0,,0,0,10.4,9.4,360,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T04:00:00,21,21,18,82.98,0,0,,0,0,10.4,9.4,360,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T05:00:00,21,21,17,77.91,0,0,,0,0,10.8,7.6,350,1017,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T06:00:00,21,21,17,77.91,0,0,,0,0,10.1,7.6,10,1018,100,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T07:00:00,21,21,17,77.91,0,0,,0,0,11.2,7.6,10,1018,100,10,32.8,0.1,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T08:00:00,22,22,17,73.28,0,0,,0,0,14.8,7.6,360,1019,100,10,139.3,0.5,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T09:00:00,22,22,16,68.76,0,0,,0,0,20.5,9.4,360,1019,100,10,238.9,0.9,2,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T10:00:00,24,24,17,64.92,0,0,,0,0,24.1,13,10,1019,88,10,402.1,1.4,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-25T11:00:00,24,24,17,64.92,0,0,,0,0,25.2,9.4,10,1019,88,10,530.2,1.9,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-25T12:00:00,25,25,16,57.38,0,0,,0,0,24.5,11.2,20,1018,97.3,10,483.5,1.7,5,10,Overcast,cloudy,VVNB
Hanoi,2025-10-25T13:00:00,25,25,17,61.15,0,0,,0,0,22.3,9.4,350,1017,80.4,10,469.2,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-25T14:00:00,26,26,17,57.62,0,0,,0,0,21.2,11.2,350,1016,33.3,10,332.9,1.2,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-25T15:00:00,25,25,19,69.35,0,0,,0,0,23.4,13,290,1015,88,10,415.3,1.5,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-25T16:00:00,25,25,19,69.35,0,0,,0,0,21.6,13,290,1015,8.6,10,300.5,1.1,3,10,Clear,clear-day,VVNB
Hanoi,2025-10-25T17:00:00,24,24,19,73.62,0,0,,0,0,17.3,13,290,1015,7.1,10,121.6,0.4,1,10,Clear,clear-day,VVNB
Hanoi,2025-10-25T18:00:00,23,23,19,78.2,0,0,,0,0,9.4,9.4,300,1016,5.7,10,6.3,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-25T19:00:00,23,23,19,78.2,0,0,,0,0,9.7,9.4,300,1016,13.4,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-25T20:00:00,22,22,19,83.1,0,0,,0,0,9.7,7.6,310,1017,31,8,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-25T21:00:00,22,22,19,83.1,0,0,,0,0,11.5,5.4,310,1018,33.7,9,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-25T22:00:00,21,21,20,94.02,0,0,,0,0,13.3,7.6,320,1018,38.8,8,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-25T23:00:00,21,21,20,94.02,0,0,,0,0,15.1,7.6,320,1017,35.2,7,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T00:00:00,21,21,20,94.02,0,0,,0,0,18.4,5.4,320,1017,88,7,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T01:00:00,21,21,20,94.02,0,0,,0,0,18.7,7.6,300,1017,29.2,6,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T02:00:00,21,21,19,88.35,0,0,,0,0,14.4,7.6,330,1016,26.8,7,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T03:00:00,21,21,20,94.02,0,0,,0,0,13.7,9.4,330,1016,20.6,6,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T04:00:00,21,21,20,94.02,0,0,,0,0,13.3,7.6,320,1016,33.8,7,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T05:00:00,21,21,20,94.02,0,0,,0,0,12.6,7.6,320,1016,43.6,7,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T06:00:00,22,22,18,78.06,0,0,,0,0,11.9,9.4,350,1016,48.7,10,0,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T07:00:00,23,23,18,73.45,0,0,,0,0,13.7,7.6,350,1017,42.8,10,53.5,0.2,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T08:00:00,25,25,18,65.13,0,0,,0,0,16.9,13,360,1018,29.7,10,190.6,0.7,2,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T09:00:00,25,25,17,61.15,0,0,,0,0,22.3,14.8,10,1019,36.9,10,290.1,1,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T10:00:00,26,26,17,57.62,0,0,,0,0,24.5,13,10,1019,41.6,10,404.6,1.5,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T11:00:00,27,27.9,18,57.86,0,0,,0,0,24.5,14.8,30,1018,60.6,10,428,1.5,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T12:00:00,28,28.8,18,54.57,0,0,,0,0,23,13,10,1017,38.7,10,476.6,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T13:00:00,28,28.8,18,54.57,0,0,,0,0,22.3,9.4,22.1,1016,50,10,457.8,1.6,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T14:00:00,28,29.2,19,58.1,0,0,,0,0,23.8,11.2,20,1015,50,10,620.1,2.2,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T15:00:00,28,28.8,18,54.57,0,0,,0,0,22,7.6,20,1015,25,10,456.3,1.6,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T16:00:00,28,29.2,19,58.1,0,0,,0,0,19.1,9.4,350,1015,75,10,283.3,1,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T17:00:00,27,28.4,20,65.55,0,0,,0,0,13.7,7.6,340,1015,88,10,100.7,0.4,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-26T18:00:00,26,26,20,69.54,0,0,,0,0,10.1,7.6,340,1016,97.2,8,4.9,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-26T19:00:00,26,26,20,69.54,0,0,,0,0,10.4,13,10,1017,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T20:00:00,25,25,18,65.13,0,0,,0,0,12.6,14.8,40,1018,55.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T21:00:00,25,25,18,65.13,0,0,,0,0,13,11.2,40,1018,49.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T22:00:00,25,25,17,61.15,0,0,,0,0,12.2,13,20,1018,75,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-26T23:00:00,25,25,17,61.15,0,0,,0,0,13,14.8,30,1018,84,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-27T00:00:00,24,24,18,69.15,0,0,,0,0,13.3,14.8,40,1018,93.7,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-27T01:00:00,24,24,18,69.15,0,0,,0,0,16.2,11.2,30,1018,94.8,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-27T02:00:00,24,24,17,64.92,0,0,,0,0,18,11.2,20,1018,98.2,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-27T03:00:00,24,24,17,64.92,0,0,,0,0,16.6,13,20,1017,97.3,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-27T04:00:00,24,24,17,64.92,0,0,,0,0,16.2,9.4,10,1017,98.8,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-27T05:00:00,24,24,17,64.92,0,0,,0,0,16.9,14.8,360,1017,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-27T06:00:00,24,24,17,64.92,0,0,,0,0,18,14.8,360,1018,68.8,10,0,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T07:00:00,24,24,17,64.92,0,0,,0,0,19.1,14.8,360,1019,20.1,10,51,0.2,1,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T08:00:00,24,24,17,64.92,0,0,,0,0,22.7,13,10,1019,23,10,196.8,0.7,2,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T09:00:00,25,25,17,61.15,0,0,,0,0,27.4,13,10,1020,22.4,10,292.5,1.1,3,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T10:00:00,26,26,17,57.62,0,0,,0,0,29.5,20.5,360,1020,30.6,10,440.3,1.6,4,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T11:00:00,26,26,17,57.62,0,0,,0,0,30.2,14.8,360,1019,37.9,10,543.5,2,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T12:00:00,26,26,17,57.62,0,0,,0,0,30.6,13,10,1018,30.3,10,527.9,1.9,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T13:00:00,27,27.4,16,50.97,0,0,,0,0,29.5,14.8,20,1017,30.5,10,529,1.9,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-27T14:00:00,27,27.6,17,54.32,0,0,,0,0,26.6,13,360,1016,16.3,10,613.6,2.2,6,10,Clear,clear-day,VVNB
Hanoi,2025-10-27T15:00:00,27,27.6,17,54.32,0,0,,0,0,25.2,13,340,1016,11.2,10,511.8,1.8,5,10,Clear,clear-day,VVNB
Hanoi,2025-10-27T16:00:00,27,27.9,18,57.86,0,0,,0,0,22,7.6,340,1015,3.9,10,311,1.1,3,10,Clear,clear-day,VVNB
Hanoi,2025-10-27T17:00:00,26,26,18,61.38,0,0,,0,0,14.4,5.4,10,1015,5.9,10,125.2,0.5,1,10,Clear,clear-day,VVNB
Hanoi,2025-10-27T18:00:00,26,26,18,61.38,0,0,,0,0,7.9,3.6,10,1015,6.2,10,5.6,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-27T19:00:00,25,25,19,69.35,0,0,,0,0,9.4,3.6,88.1,1016,11.1,10,0,0,0,10,Clear,clear-night,VVNB
Hanoi,2025-10-27T20:00:00,25,25,20,73.79,0,0,,0,0,10.8,7.6,330,1017,22.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-27T21:00:00,24,24,20,78.35,0,0,,0,0,10.8,3.6,57.4,1017,24.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-27T22:00:00,24,24,19,73.62,0,0,,0,0,11.5,5.4,30,1017,27.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-27T23:00:00,24,24,20,78.35,0,0,,0,0,10.4,7.6,350,1018,37.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T00:00:00,24,24,19,73.62,0,0,,0,0,10.1,7.6,20,1018,55.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T01:00:00,24,24,19,73.62,0,0,,0,0,11.2,7.6,20,1017,79.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T02:00:00,24,24,19,73.62,0,0,,0,0,14,11.2,10,1017,83.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T03:00:00,24,24,18,69.15,0,0,,0,0,14.4,13,10,1017,77.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T04:00:00,24,24,18,69.15,0,0,,0,0,14.4,11.2,20,1017,61.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T05:00:00,24,24,17,64.92,0,0,,0,0,14.8,11.2,350,1017,48.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T06:00:00,24,24,17,64.92,0,0,,0,0,15.8,7.6,360,1018,27.8,10,0,0,0,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-28T07:00:00,24,24,17,64.92,0,0,,0,0,19.1,11.2,340,1018,11.7,10,52.9,0.2,1,10,Clear,clear-day,VVNB
Hanoi,2025-10-28T08:00:00,24,24,17,64.92,0,0,,0,0,23.8,11.2,360,1019,6.5,10,237.6,0.9,2,10,Clear,clear-day,VVNB
Hanoi,2025-10-28T09:00:00,25,25,17,61.15,0,0,,0,0,28.4,14.8,10,1019,16.4,10,409.9,1.5,4,10,Clear,clear-day,VVNB
Hanoi,2025-10-28T10:00:00,26,26,17,57.62,0,0,,0,0,28.8,16.6,30,1019,70,10,536.5,1.9,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-28T11:00:00,26,26,17,57.62,0,0,,0,0,27.4,14.8,10,1018,92.8,10,602.8,2.2,6,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T12:00:00,27,27.6,17,54.32,0,0,,0,0,24.8,14.8,30,1017,84.5,10,571.8,2.1,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-28T13:00:00,27,27.6,17,54.32,0,0,,0,0,22.3,11.2,30,1016,91.1,10,574.5,2.1,6,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T14:00:00,28,28.8,18,54.57,0,0,,0,0,22.3,11.2,10,1015,85.6,10,590.1,2.1,6,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-28T15:00:00,28,28.5,17,51.23,0,0,,0,0,20.9,9.4,360,1015,88.9,10,475.5,1.7,5,10,Partially cloudy,partly-cloudy-day,VVNB
Hanoi,2025-10-28T16:00:00,27,27.9,18,57.86,0,0,,0,0,18.7,9.4,70,1015,94.2,10,268.5,1,3,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T17:00:00,27,27.6,17,54.32,0,0,,0,0,11.2,7.6,20,1015,95.6,10,108.9,0.4,1,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T18:00:00,26,26,18,61.38,0,0,,0,0,6.8,3.6,137.2,1015,94,10,4.8,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T19:00:00,26,26,18,61.38,0,0,,0,0,8.3,3.6,128.3,1016,93.4,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T20:00:00,26,26,18,61.38,0,0,,0,0,9.7,3.6,19.5,1016,91.7,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-28T21:00:00,25,25,19,69.35,0,0,,0,0,9.7,3.6,60,1017,84.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T22:00:00,25,25,19,69.35,0,0,,0,0,9.7,7.6,40,1017,76.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-28T23:00:00,24,24,19,73.62,0,0,,0,0,9.4,5.4,50,1017,80.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-29T00:00:00,24,24,19,73.62,0,0,,0,0,9.7,5.4,50,1016,95.3,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T01:00:00,24,24,18,69.15,0,0,,0,0,11.2,5.4,40,1016,89.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
Hanoi,2025-10-29T02:00:00,24,24,18,69.15,0,0,,0,0,10.4,5.4,360,1016,92.9,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T03:00:00,24,24,18,69.15,0,0,,0,0,8.3,7.6,30,1016,91.7,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T04:00:00,24,24,18,69.15,0,0,,0,0,8.3,7.6,20,1016,94,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T05:00:00,23,23,19,78.2,0,0,,0,0,9.4,5.4,60,1016,95,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T06:00:00,22,22,19,83.1,0,0,,0,0,9.4,3.6,355.9,1017,95.6,10,0,0,0,10,Overcast,cloudy,VVNB
Hanoi,2025-10-29T07:00:00,23,23,18,73.45,0,0,,0,0,12.6,7.6,20,1017,96.2,10,58.1,0.2,1,10,Overcast,cloudy,VVNB
